Date,PM2.5,PM10,NO2,CO,Ozone,City,AQI_PM2.5,AQI_PM10,AQI_NO2,AQI_CO,AQI_Ozone,AQI
2023-07-28,37.365625,72.140625,3.634930555555556,1.2823958333333334,8.265069444444444,Ahmedabad,61.75571120689656,72.140625,4.543663194444445,60.93043981481482,8.265069444444444,72.140625
2023-07-29,31.906944444444445,64.51215277777779,3.4982291666666665,1.31125,7.5559375,Ahmedabad,52.53242337164751,64.51215277777779,4.372786458333334,62.50138888888888,7.5559375,64.51215277777779
2023-07-30,28.352083333333336,55.43020833333333,3.4889930555555555,1.2893402777777776,7.618090277777778,Ahmedabad,47.25347222222223,55.43020833333333,4.361241319444444,61.308526234567886,7.618090277777778,61.308526234567886
2023-07-31,23.18611111111112,47.286458333333336,3.534409722222222,1.4395138888888888,7.376701388888889,Ahmedabad,38.64351851851853,47.286458333333336,4.418012152777778,69.48464506172839,7.376701388888889,69.48464506172839
2023-08-01,26.57013888888889,51.378125,3.4045486111111107,1.47375,7.163993055555555,Ahmedabad,44.283564814814824,51.378125,4.255685763888889,71.3486111111111,7.163993055555555,71.3486111111111
2023-08-02,38.97430555555555,75.58506944444444,3.362326388888889,1.506388888888889,7.426423611111111,Ahmedabad,64.47382662835248,75.58506944444444,4.202907986111112,73.12561728395062,7.426423611111111,75.58506944444444
2023-08-03,43.83159722222222,85.51006944444445,3.4963541666666664,1.4882638888888888,7.458020833333333,Ahmedabad,72.68097461685824,85.51006944444445,4.370442708333333,72.13881172839505,7.458020833333333,85.51006944444445
2023-08-04,45.54722222222222,89.13368055555556,3.468888888888889,1.4697916666666666,6.473020833333333,Ahmedabad,75.57978927203064,89.13368055555556,4.336111111111111,71.13310185185185,6.473020833333333,89.13368055555556
2023-08-05,42.984375,83.58854166666667,3.558159722222222,1.5133680555555555,5.307083333333334,Ahmedabad,71.24946120689656,83.58854166666667,4.447699652777778,73.50559413580247,5.307083333333334,83.58854166666667
2023-08-06,42.71284722222222,84.325,3.5303125000000004,1.4104166666666669,6.5851041666666665,Ahmedabad,70.79067289272031,84.325,4.412890625,67.90046296296298,6.5851041666666665,84.325
2023-08-07,52.31805555555556,97.58333333333331,3.624548611111111,1.4494097222222224,7.073055555555555,Ahmedabad,87.02016283524905,97.58333333333331,4.530685763888888,70.02341820987655,7.073055555555555,97.58333333333331
2023-08-08,48.13611111111111,95.1375,3.456284722222222,1.555,7.261354166666667,Ahmedabad,79.95411877394636,95.1375,4.320355902777778,75.77222222222221,7.261354166666667,95.1375
2023-08-09,47.54826388888889,91.70625,3.494166666666666,1.7934027777777777,6.472083333333333,Ahmedabad,78.9608596743295,91.70625,4.367708333333333,88.75192901234567,6.472083333333333,91.70625
2023-08-10,44.63958333333333,87.3420138888889,3.485486111111112,1.8135416666666664,5.868090277777778,Ahmedabad,74.04619252873562,87.3420138888889,4.35685763888889,89.84837962962962,5.868090277777778,89.84837962962962
2023-08-11,42.7,83.315625,3.3809375,1.815798611111111,5.431527777777777,Ahmedabad,70.76896551724138,83.315625,4.226171875,89.97125771604938,5.431527777777777,89.97125771604938
2023-08-12,43.24131944444445,83.05173611111111,3.550034722222222,1.7846180555555555,5.602743055555556,Ahmedabad,71.6836087164751,83.05173611111111,4.437543402777778,88.27364969135803,5.602743055555556,88.27364969135803
2023-08-13,38.30347222222222,75.06111111111112,3.4077777777777776,1.6623958333333333,6.662986111111111,Ahmedabad,63.340349616858234,75.06111111111112,4.259722222222222,81.6193287037037,6.662986111111111,81.6193287037037
2023-08-14,48.047222222222224,95.62777777777778,3.435034722222222,1.7311805555555555,6.265555555555555,Ahmedabad,79.80392720306514,95.62777777777778,4.293793402777777,85.36427469135802,6.265555555555555,95.62777777777778
2023-08-15,50.21631944444445,96.89791666666667,3.499930555555556,1.8290625,8.586805555555555,Ahmedabad,83.46895354406132,96.89791666666667,4.374913194444446,90.69340277777778,8.586805555555555,96.89791666666667
2023-08-16,49.93402777777778,97.29340277777776,3.51375,1.9078125,34.20322916666667,Ahmedabad,82.99197796934865,97.29340277777776,4.3921875,94.98090277777777,34.20322916666667,97.29340277777776
2023-08-18,71.72395833333333,134.29756944444443,3.378159722222222,1.8309722222222224,35.61833333333333,Ahmedabad,137.609375,123.1238884228188,4.222699652777778,90.79737654320988,35.61833333333333,137.609375
2023-08-20,35.546527777777776,68.45868055555556,3.551180555555556,1.818680555555556,34.62902777777778,Ahmedabad,58.682064176245206,68.45868055555556,4.438975694444444,90.12816358024693,34.62902777777778,90.12816358024693
2023-08-21,52.71770833333333,99.57881944444443,3.5082894736842105,1.9203125,33.73107638888889,Ahmedabad,87.69543821839079,99.57881944444443,4.385361842105263,95.66145833333334,33.73107638888889,99.57881944444443
2023-08-23,47.310763888888886,93.72256944444445,3.474618055555556,1.7919444444444446,34.89236111111111,Ahmedabad,78.55956657088122,93.72256944444445,4.343272569444445,88.67253086419754,34.89236111111111,93.72256944444445
2023-08-25,39.81423611111111,79.59930555555555,3.536180555555556,1.852465277777778,34.467083333333335,Ahmedabad,65.89301963601532,79.59930555555555,4.420225694444445,91.96755401234569,34.467083333333335,91.96755401234569
2023-08-26,42.52951388888889,82.71284722222222,3.432638888888889,1.841423611111111,34.822604166666665,Ahmedabad,70.48090277777779,82.71284722222222,4.290798611111112,91.36639660493827,34.822604166666665,91.36639660493827
2023-08-27,50.28680555555555,97.446875,3.5720138888888893,1.7929861111111112,35.18732638888889,Ahmedabad,83.58805076628352,97.446875,4.465017361111111,88.7292438271605,35.18732638888889,97.446875
2023-08-28,45.01006944444444,86.27430555555556,3.5048263888888886,1.851701388888889,35.70197916666667,Ahmedabad,74.67218630268198,86.27430555555556,4.38103298611111,91.92596450617285,35.70197916666667,91.92596450617285
2023-08-29,47.71319444444444,92.29826388888888,3.533298611111111,1.82375,35.73159722222223,Ahmedabad,79.23953544061303,92.29826388888888,4.416623263888889,90.40416666666667,35.73159722222223,92.29826388888888
2023-08-30,46.85520833333334,89.56388888888888,3.441631944444444,1.811875,35.70142361111111,Ahmedabad,77.78983477011495,89.56388888888888,4.302039930555555,89.75763888888889,35.70142361111111,89.75763888888889
2023-08-31,48.630208333333336,94.50381944444445,3.5217361111111107,1.8247569444444445,36.78635416666667,Ahmedabad,80.78897270114943,94.50381944444445,4.402170138888889,90.45898919753085,36.78635416666667,94.50381944444445
2023-09-01,53.10868055555556,102.48333333333332,3.335138888888889,1.8794097222222224,37.26909722222222,Ahmedabad,88.3560464559387,101.98557046979865,4.168923611111111,93.43452932098766,37.26909722222222,101.98557046979865
2023-09-02,52.687152777777776,102.20347222222222,3.3779166666666662,1.8718055555555555,37.82767361111112,Ahmedabad,87.64380986590038,101.79962248322147,4.222395833333333,93.02052469135802,37.82767361111112,101.79962248322147
2023-09-03,50.86805555555555,97.95729166666666,3.443125,1.8154861111111111,37.479375,Ahmedabad,84.57016283524904,97.95729166666666,4.303906250000001,89.9542438271605,37.479375,97.95729166666666
2023-09-04,53.71006944444445,101.33819444444444,3.4440625,1.9248611111111111,36.42149305555555,Ahmedabad,89.372186302682,101.22470637583892,4.305078125,95.90910493827161,36.42149305555555,101.22470637583892
2023-09-05,46.08159722222222,87.95868055555555,3.586319444444445,1.8394097222222223,36.373645833333335,Ahmedabad,76.48269875478927,87.95868055555555,4.482899305555556,91.25675154320987,36.373645833333335,91.25675154320987
2023-09-06,42.18888888888889,86.85798611111112,3.367951388888889,1.8483333333333327,37.142291666666665,Ahmedabad,69.90536398467432,86.85798611111112,4.209939236111111,91.74259259259256,37.142291666666665,91.74259259259256
2023-09-07,25.20277777777778,57.56319444444444,3.481631944444445,1.963090277777778,48.55572916666667,Ahmedabad,42.00462962962963,57.56319444444444,4.352039930555557,97.99047067901236,48.55572916666667,97.99047067901236
2023-09-10,36.03854166666667,70.67847222222223,3.597986111111112,1.9334375,63.25333333333333,Ahmedabad,59.513397988505744,70.67847222222223,4.49748263888889,96.37604166666665,63.25333333333333,96.37604166666665
2023-09-11,36.396875,71.58749999999999,3.4750694444444448,1.9364236111111115,53.97736111111112,Ahmedabad,60.11885775862069,71.58749999999999,4.343836805555556,96.53861882716052,53.97736111111112,96.53861882716052
2023-09-12,33.99930555555556,68.58055555555556,3.4726041666666667,1.9303472222222224,49.139375,Ahmedabad,56.06779214559388,68.58055555555556,4.340755208333333,96.20779320987656,49.139375,96.20779320987656
2023-09-14,37.988194444444446,76.27743055555555,3.5565277777777777,1.3938257575757576,34.90326388888889,Ahmedabad,62.80763888888889,76.27743055555555,4.4456597222222225,66.99718013468014,34.90326388888889,76.27743055555555
2023-09-15,37.816319444444446,73.52465277777777,3.5808680555555554,0.4303819444444444,11.58875,Ahmedabad,62.51722940613027,73.52465277777777,4.476085069444444,21.519097222222218,11.58875,73.52465277777777
2023-09-16,32.24131944444444,63.73298611111111,3.3942361111111112,0.2882638888888889,11.490833333333333,Ahmedabad,53.09740181992337,63.73298611111111,4.242795138888889,14.413194444444443,11.490833333333333,63.73298611111111
2023-09-17,18.563541666666666,37.196875,3.4779513888888887,0.1779513888888888,13.0953125,Ahmedabad,30.93923611111111,37.196875,4.347439236111111,8.897569444444441,13.0953125,37.196875
2023-09-18,12.282986111111112,25.078125,3.5140625,0.3624305555555556,14.957638888888887,Ahmedabad,20.471643518518523,25.078125,4.392578125,18.12152777777778,14.957638888888887,25.078125
2023-09-19,14.985069444444443,31.577430555555555,3.3686458333333333,0.295,13.9615625,Ahmedabad,24.97511574074074,31.577430555555555,4.210807291666667,14.75,13.9615625,31.577430555555555
2023-09-20,28.57152777777777,56.94340277777778,2.615868055555556,0.3705555555555555,15.832187500000002,Ahmedabad,47.619212962962955,56.94340277777778,3.269835069444445,18.527777777777775,15.832187500000002,56.94340277777778
2023-09-21,41.30243055555555,82.53055555555555,1.4238541666666666,0.3428472222222222,15.524340277777776,Ahmedabad,68.40755507662834,82.53055555555555,1.7798177083333333,17.14236111111111,15.524340277777776,82.53055555555555
2023-09-22,27.07326388888889,55.909375,1.5533333333333337,0.3402430555555555,15.136805555555556,Ahmedabad,45.12210648148148,55.909375,1.941666666666667,17.012152777777775,15.136805555555556,55.909375
2023-09-23,26.70555555555556,53.167013888888896,1.3793055555555556,0.2620138888888889,13.962222222222223,Ahmedabad,44.50925925925927,53.167013888888896,1.7241319444444445,13.100694444444445,13.962222222222223,53.167013888888896
2023-09-24,19.60451388888889,39.84826388888889,1.5557638888888887,0.2045833333333333,16.40920138888889,Ahmedabad,32.67418981481482,39.84826388888889,1.9447048611111108,10.229166666666666,16.40920138888889,39.84826388888889
2023-09-25,29.681597222222223,56.55972222222223,1.493125,0.8332986111111111,11.76625,Ahmedabad,49.46932870370371,56.55972222222223,1.86640625,41.66493055555556,11.76625,56.55972222222223
2023-09-27,26.3625,66.0655303030303,1.4525,0.57125,17.120034722222222,Ahmedabad,43.9375,66.0655303030303,1.8156249999999998,28.5625,17.120034722222222,66.0655303030303
2023-09-28,45.23782051282051,90.4,1.3929710144927536,0.3564930555555556,23.261354166666667,Ahmedabad,75.05700707338639,90.4,1.741213768115942,17.82465277777778,23.261354166666667,90.4
2023-09-29,28.24895833333333,65.40208333333334,1.469965277777778,0.8484027777777777,19.29625,Ahmedabad,47.08159722222222,65.40208333333334,1.8374565972222225,42.420138888888886,19.29625,65.40208333333334
2023-09-30,32.687847222222224,71.02118055555556,1.3980902777777775,0.5597916666666667,24.582708333333333,Ahmedabad,53.85187978927203,71.02118055555556,1.7476128472222219,27.989583333333336,24.582708333333333,71.02118055555556
2023-10-02,24.26597222222222,45.93506944444445,1.499270833333333,0.3939236111111111,24.219444444444445,Ahmedabad,40.44328703703704,45.93506944444445,1.8740885416666664,19.696180555555557,24.219444444444445,45.93506944444445
2023-10-03,32.13125,63.19305555555555,1.4341319444444445,0.4708333333333334,23.53645833333333,Ahmedabad,52.911422413793105,63.19305555555555,1.7926649305555555,23.541666666666668,23.53645833333333,63.19305555555555
2023-10-04,64.42812500000001,126.35659722222222,1.2335416666666668,0.2989930555555555,23.126527777777778,Ahmedabad,112.70290948275866,117.84767197986577,1.5419270833333334,14.949652777777775,23.126527777777778,117.84767197986577
2023-10-05,52.95381944444444,102.71180555555556,1.547986111111111,0.3120833333333333,15.611666666666666,Ahmedabad,88.09438457854407,102.13737416107382,1.9349826388888889,15.604166666666666,15.611666666666666,102.13737416107382
2023-10-06,56.621180555555554,111.96319444444444,1.387951388888889,0.3734722222222222,16.328020833333333,Ahmedabad,94.29096024904214,108.28427013422818,1.7349392361111113,18.67361111111111,16.328020833333333,108.28427013422818
2023-10-07,56.74340277777778,114.82152777777776,1.4388333333333334,0.5600347222222223,15.944305555555555,Ahmedabad,94.49747365900384,110.18343120805368,1.7985416666666667,28.001736111111114,15.944305555555555,110.18343120805368
2023-10-08,56.65277777777778,116.78784722222224,1.4,0.5862847222222222,16.371180555555558,Ahmedabad,94.34434865900383,111.4899119127517,1.75,29.314236111111107,16.371180555555558,111.4899119127517
2023-10-09,46.61493055555556,98.08854166666669,1.2862847222222222,0.574375,17.47423611111111,Ahmedabad,77.38384818007664,98.08854166666669,1.6078559027777777,28.71875,17.47423611111111,98.08854166666669
2023-10-10,40.546875,82.35243055555556,1.509652777777778,0.6140625,14.43611111111111,Ahmedabad,67.13092672413794,82.35243055555556,1.8870659722222225,30.703124999999996,14.43611111111111,82.35243055555556
2023-10-11,51.348958333333336,106.14097222222222,1.375625,0.6953819444444443,15.414826388888889,Ahmedabad,85.38272270114943,104.41581375838926,1.7195312500000002,34.769097222222214,15.414826388888889,104.41581375838926
2023-10-12,77.05902777777779,156.19444444444443,1.5206944444444446,1.1323611111111112,19.38399305555556,Ahmedabad,155.8221982758621,137.6728187919463,1.9008680555555557,52.76188271604938,19.38399305555556,155.8221982758621
2023-10-14,94.55416666666667,192.47569444444449,1.4244444444444444,1.751111111111111,17.768993055555555,Ahmedabad,213.13318965517243,161.7791526845638,1.7805555555555554,86.44938271604937,17.768993055555555,213.13318965517243
2023-10-15,54.17465277777777,115.46875,1.4110763888888889,0.6188541666666666,15.88701388888889,Ahmedabad,90.15717193486589,110.61346476510067,1.763845486111111,30.94270833333333,15.88701388888889,110.61346476510067
2023-10-16,65.00868055555556,134.77291666666667,1.6272916666666666,0.779375,10.860659722222223,Ahmedabad,114.68480603448276,123.43972315436243,2.0341145833333334,38.96875,10.860659722222223,123.43972315436243
2023-10-17,55.27013888888889,112.00763888888888,1.4010069444444444,0.6616666666666667,11.058402777777776,Ahmedabad,92.00816570881226,108.31380033557046,1.7512586805555554,33.083333333333336,11.058402777777776,108.31380033557046
2023-10-18,64.43958333333333,130.3451388888889,1.3473958333333331,0.7338541666666667,11.095277777777776,Ahmedabad,112.74202586206896,120.49777684563759,1.6842447916666665,36.692708333333336,11.095277777777776,120.49777684563759
2023-10-19,82.15555555555555,167.52013888888888,1.4830555555555556,0.9319444444444444,13.79017361111111,Ahmedabad,173.2206896551724,145.19794463087248,1.8538194444444445,46.597222222222214,13.79017361111111,173.2206896551724
2023-10-20,65.33368055555556,140.17013888888889,1.4059375,0.8193402777777777,14.995590277777778,Ahmedabad,115.79428879310346,127.02579697986577,1.7574218750000001,40.967013888888886,14.995590277777778,127.02579697986577
